Station MAC,First time seen,Last time seen,Power,# packets,BSSID,Probed ESSIDs
5C:AA:FD:46:39:DB,2016-02-27 07:38:27,2016-02-27 07:38:27,-62,1,(not associated),Sonos_bwq4jpiMuDtv3PszJbsbHhXSPM
F0:4F:7C:9F:C8:0D,2016-02-27 07:38:23,2016-02-27 07:38:31,-56,44,AA:66:7F:C5:EC:B0,
20:A2:E4:C2:48:CE,2016-02-27 07:38:26,2016-02-27 07:38:26,-1,1,90:C7:92:32:E7:60,
C0:CE:CD:2B:0A:37,2016-02-27 07:38:26,2016-02-27 07:38:26,-1,1,90:C7:92:32:E7:60,
1C:3E:84:77:17:93,2016-02-27 07:38:28,2016-02-27 07:38:28,-72,7,40:4A:03:DE:C0:D3,
6C:AD:F8:1B:99:41,2016-02-27 07:38:30,2016-02-27 07:38:30,-58,100,10:86:8C:44:07:8E,
1C:99:4C:2F:B8:6C,2016-02-27 07:38:30,2016-02-27 07:38:30,-54,2,C0:3F:0E:09:75:A4,
6C:AD:F8:1B:99:41,2016-02-27 07:38:41,2016-02-27 07:38:45,-56,211,10:86:8C:44:07:8E,
F0:4F:7C:9F:C8:0D,2016-02-27 07:38:38,2016-02-27 07:38:46,-58,141,AA:66:7F:C5:EC:B0,
C0:D9:62:44:3D:E2,2016-02-27 07:38:41,2016-02-27 07:38:46,-64,3,94:44:52:F7:42:E7,
6C:AD:F8:28:07:EA,2016-02-27 07:38:39,2016-02-27 07:38:39,-52,9,(not associated),64oz
5C:B9:01:56:D6:73,2016-02-27 07:38:41,2016-02-27 07:38:41,-1,1,14:CC:20:C7:CE:FE,
5C:AA:FD:6D:10:D0,2016-02-27 07:38:41,2016-02-27 07:38:41,-1,1,14:CC:20:C7:CE:FE,
20:A2:E4:C2:48:CE,2016-02-27 07:38:41,2016-02-27 07:38:41,-1,2,90:C7:92:32:E7:60,
C0:CE:CD:2B:0A:37,2016-02-27 07:38:41,2016-02-27 07:38:41,-1,1,90:C7:92:32:E7:60,
D8:30:62:54:8A:0C,2016-02-27 07:38:43,2016-02-27 07:38:43,-56,1,90:EF:68:05:51:D9,
1C:3E:84:77:17:93,2016-02-27 07:38:43,2016-02-27 07:38:43,-72,1,40:4A:03:DE:C0:D3,
1C:99:4C:2F:B8:6C,2016-02-27 07:38:45,2016-02-27 07:38:45,-52,2,C0:3F:0E:09:75:A4,
24:A2:E1:DB:BE:62,2016-02-27 07:38:45,2016-02-27 07:38:45,-78,1,(not associated),HOME-E4CE-5
F0:4F:7C:9F:C8:0D,2016-02-27 07:38:52,2016-02-27 07:39:01,-56,40,AA:66:7F:C5:EC:B0,
6C:AD:F8:1B:99:41,2016-02-27 07:38:55,2016-02-27 07:39:00,-58,218,10:86:8C:44:07:8E,
FC:FC:48:06:CD:E4,2016-02-27 07:38:56,2016-02-27 07:38:56,-48,1,40:8B:07:23:86:B5,
20:A2:E4:C2:48:CE,2016-02-27 07:38:56,2016-02-27 07:38:56,-1,1,90:C7:92:32:E7:60,
C0:CE:CD:2B:0A:37,2016-02-27 07:38:56,2016-02-27 07:38:56,-1,4,90:C7:92:32:E7:60,
D8:30:62:54:8A:0C,2016-02-27 07:38:57,2016-02-27 07:38:57,-1,1,90:EF:68:05:51:D9,
1C:3E:84:77:17:93,2016-02-27 07:38:58,2016-02-27 07:39:01,-1,2,40:4A:03:DE:C0:D3,
00:20:00:84:16:F2,2016-02-27 07:39:07,2016-02-27 07:39:07,-64,1,(not associated),
5C:AA:FD:46:39:DB,2016-02-27 07:39:08,2016-02-27 07:39:08,-64,1,(not associated),Sonos_bwq4jpiMuDtv3PszJbsbHhXSPM
F0:4F:7C:9F:C8:0D,2016-02-27 07:39:12,2016-02-27 07:39:16,-58,162,AA:66:7F:C5:EC:B0,
6C:AD:F8:1B:99:41,2016-02-27 07:39:08,2016-02-27 07:39:15,-60,171,10:86:8C:44:07:8E,
A0:39:F7:79:E5:3A,2016-02-27 07:39:12,2016-02-27 07:39:12,-52,2,(not associated),
20:A2:E4:C2:48:CE,2016-02-27 07:39:11,2016-02-27 07:39:11,-1,3,90:C7:92:32:E7:60,
C0:CE:CD:2B:0A:37,2016-02-27 07:39:11,2016-02-27 07:39:11,-1,1,90:C7:92:32:E7:60,
C0:D9:62:44:3D:E2,2016-02-27 07:39:16,2016-02-27 07:39:16,-62,9,94:44:52:F7:42:E7,
C0:D9:62:44:3D:E2,2016-02-27 07:39:25,2016-02-27 07:39:31,-64,4,94:44:52:F7:42:E7,
6C:AD:F8:1B:99:41,2016-02-27 07:39:23,2016-02-27 07:39:29,-48,94,10:86:8C:44:07:8E,
D8:30:62:54:8A:0C,2016-02-27 07:39:24,2016-02-27 07:39:24,-46,1,90:EF:68:05:51:D9,
FC:FC:48:06:CD:E4,2016-02-27 07:39:26,2016-02-27 07:39:27,-46,110,40:8B:07:23:86:B5,
90:18:7C:7A:FF:F7,2016-02-27 07:39:26,2016-02-27 07:39:26,-42,1,C0:3F:0E:09:75:A4,
F0:4F:7C:9F:C8:0D,2016-02-27 07:39:31,2016-02-27 07:39:31,-58,35,AA:66:7F:C5:EC:B0,
34:4D:F7:1C:28:C4,2016-02-27 07:39:41,2016-02-27 07:39:41,-64,1,8E:04:FF:ED:A9:41,
F0:4F:7C:9F:C8:0D,2016-02-27 07:39:38,2016-02-27 07:39:46,-58,31,AA:66:7F:C5:EC:B0,
00:20:00:84:16:F2,2016-02-27 07:39:39,2016-02-27 07:39:39,-56,1,(not associated),hnetwork-2-guest
6C:AD:F8:1B:99:41,2016-02-27 07:39:40,2016-02-27 07:39:41,-56,40,10:86:8C:44:07:8E,
6C:AD:F8:28:07:EA,2016-02-27 07:39:41,2016-02-27 07:39:45,-56,8,C0:3F:0E:09:75:A4,
5C:AA:FD:6D:10:D1,2016-02-27 07:39:44,2016-02-27 07:39:44,-40,1,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
04:15:52:E7:A7:5B,2016-02-27 07:39:45,2016-02-27 07:39:45,-56,2,A0:A3:E2:21:6C:85,
90:18:7C:7A:FF:F7,2016-02-27 07:39:45,2016-02-27 07:39:45,-1,4,C0:3F:0E:09:75:A4,
C0:D9:62:44:3D:E2,2016-02-27 07:39:46,2016-02-27 07:39:46,-56,31,94:44:52:F7:42:E7,
D0:25:98:5F:1F:77,2016-02-27 07:39:46,2016-02-27 07:39:46,-66,3,A0:A3:E2:21:6C:85,
FC:FC:48:06:CD:E4,2016-02-27 07:39:46,2016-02-27 07:39:46,-1,1,40:8B:07:23:86:B5,
00:20:00:84:16:F2,2016-02-27 07:39:53,2016-02-27 07:39:58,-66,6,(not associated),hnetwork-2-guest
C0:D9:62:44:3D:E2,2016-02-27 07:39:53,2016-02-27 07:40:01,-56,16,94:44:52:F7:42:E7,
F0:4F:7C:9F:C8:0D,2016-02-27 07:39:53,2016-02-27 07:40:01,-56,42,AA:66:7F:C5:EC:B0,
6C:AD:F8:1B:99:41,2016-02-27 07:39:56,2016-02-27 07:40:00,-58,120,10:86:8C:44:07:8E,
90:B6:86:4C:F9:DD,2016-02-27 06:19:02,2016-02-27 06:19:02,-70,1,(not associated),
5C:AA:FD:46:39:DB,2016-02-27 06:19:02,2016-02-27 06:19:06,-64,2,(not associated),Sonos_bwq4jpiMuDtv3PszJbsbHhXSPM
00:0E:58:E9:24:B5,2016-02-27 06:19:01,2016-02-27 06:19:01,-58,1,(not associated),Sonos_zgCcfASRPuguqRQmWGuRMELbMc
6C:AD:F8:28:07:EA,2016-02-27 06:18:57,2016-02-27 06:19:06,-58,88,C0:3F:0E:09:75:A4,
DE:16:1F:BC:9D:D2,2016-02-27 06:18:58,2016-02-27 06:19:06,-54,10,00:25:00:FF:94:73,
D0:E1:40:9A:13:8E,2016-02-27 06:18:58,2016-02-27 06:19:02,-40,6,40:8B:07:23:86:B5,
5C:AA:FD:6D:10:D1,2016-02-27 06:19:01,2016-02-27 06:19:01,-38,1,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
F0:4F:7C:9F:C8:0D,2016-02-27 06:18:58,2016-02-27 06:18:58,-1,2,AA:66:7F:C5:EC:B0,
04:15:52:E7:A7:5B,2016-02-27 06:18:58,2016-02-27 06:18:58,-1,1,A0:A3:E2:21:6C:85,
1C:3E:84:77:17:93,2016-02-27 07:40:08,2016-02-27 07:40:08,-70,1,40:4A:03:DE:C0:D3,
C0:D9:62:44:3D:E2,2016-02-27 07:40:10,2016-02-27 07:40:16,-62,53,94:44:52:F7:42:E7,
F0:4F:7C:9F:C8:0D,2016-02-27 07:40:11,2016-02-27 07:40:16,-58,69,AA:66:7F:C5:EC:B0,
6C:AD:F8:1B:99:41,2016-02-27 07:40:08,2016-02-27 07:40:14,-58,35,10:86:8C:44:07:8E,
FC:FC:48:06:CD:E4,2016-02-27 07:40:12,2016-02-27 07:40:12,-46,8,40:8B:07:23:86:B5,
08:3D:88:02:7C:E6,2016-02-27 07:40:23,2016-02-27 07:40:23,-68,2,(not associated),iptime
00:20:00:84:16:F2,2016-02-27 07:40:24,2016-02-27 07:40:24,-66,2,(not associated),
A0:39:F7:22:44:45,2016-02-27 07:40:23,2016-02-27 07:40:23,-60,2,(not associated),
00:0E:58:E9:24:B5,2016-02-27 07:40:26,2016-02-27 07:40:30,-60,2,(not associated),Sonos_zgCcfASRPuguqRQmWGuRMELbMc
6C:AD:F8:1B:99:41,2016-02-27 07:40:25,2016-02-27 07:40:29,-58,19,10:86:8C:44:07:8E,
F0:4F:7C:9F:C8:0D,2016-02-27 07:40:27,2016-02-27 07:40:31,-56,11,AA:66:7F:C5:EC:B0,
C0:D9:62:44:3D:E2,2016-02-27 07:40:27,2016-02-27 07:40:27,-56,2,94:44:52:F7:42:E7,
60:45:BD:C9:71:2A,2016-02-27 07:40:27,2016-02-27 07:40:27,-48,1,A0:A3:E2:21:6C:85,
5C:B9:01:56:D6:73,2016-02-27 07:40:26,2016-02-27 07:40:26,-1,1,14:CC:20:C7:CE:FE,
6C:AD:F8:28:07:EA,2016-02-27 07:40:26,2016-02-27 07:40:30,-1,8,C0:3F:0E:09:75:A4,
68:A8:6D:18:D7:24,2016-02-27 07:40:26,2016-02-27 07:40:26,-1,1,F8:ED:A5:62:46:40,
20:A2:E4:C2:48:CE,2016-02-27 07:40:29,2016-02-27 07:40:29,-1,1,90:C7:92:32:E7:60,
6C:40:08:4F:6E:9B,2016-02-27 07:40:30,2016-02-27 07:40:30,-1,8,14:CC:20:C7:CE:FE,
90:18:7C:7A:FF:F7,2016-02-27 07:40:30,2016-02-27 07:40:30,-42,5,C0:3F:0E:09:75:A4,
C0:D9:62:44:3D:E2,2016-02-27 07:40:42,2016-02-27 07:40:46,-60,23,94:44:52:F7:42:E7,
F0:4F:7C:9F:C8:0D,2016-02-27 07:40:38,2016-02-27 07:40:41,-58,2,AA:66:7F:C5:EC:B0,
78:F8:82:D1:14:60,2016-02-27 07:40:58,2016-02-27 07:40:58,-62,1,40:4A:03:DE:C0:D3,
6C:AD:F8:1B:99:41,2016-02-27 07:40:53,2016-02-27 07:41:01,-56,135,10:86:8C:44:07:8E,
A0:39:F7:79:E5:3A,2016-02-27 07:40:56,2016-02-27 07:40:56,-56,1,(not associated),
F0:4F:7C:9F:C8:0D,2016-02-27 07:40:56,2016-02-27 07:40:56,-56,12,AA:66:7F:C5:EC:B0,
90:18:7C:7A:FF:F7,2016-02-27 07:40:56,2016-02-27 07:40:56,-44,1,C0:3F:0E:09:75:A4,
00:0E:58:E9:24:B5,2016-02-27 07:40:59,2016-02-27 07:40:59,-60,1,(not associated),Sonos_zgCcfASRPuguqRQmWGuRMELbMc
C0:CE:CD:2B:0A:37,2016-02-27 07:40:59,2016-02-27 07:40:59,-1,2,90:C7:92:32:E7:60,
78:4B:87:4C:02:98,2016-02-27 07:41:11,2016-02-27 07:41:11,-78,1,90:C7:92:1E:D3:30,
90:68:C3:C1:2E:C1,2016-02-27 07:41:08,2016-02-27 07:41:12,-68,6,C0:4A:00:77:F3:14,
D8:30:62:54:8A:0C,2016-02-27 07:41:09,2016-02-27 07:41:09,-62,2,90:EF:68:05:51:D9,
C0:D9:62:44:3D:E2,2016-02-27 07:41:12,2016-02-27 07:41:16,-62,6,94:44:52:F7:42:E7,
00:0E:58:E9:24:B5,2016-02-27 07:41:11,2016-02-27 07:41:15,-60,2,(not associated),Sonos_zgCcfASRPuguqRQmWGuRMELbMc
F0:4F:7C:9F:C8:0D,2016-02-27 07:41:08,2016-02-27 07:41:16,-58,24,AA:66:7F:C5:EC:B0,
6C:AD:F8:1B:99:41,2016-02-27 07:41:08,2016-02-27 07:41:16,-56,138,10:86:8C:44:07:8E,
5C:AA:FD:6D:10:D1,2016-02-27 07:41:11,2016-02-27 07:41:11,-40,1,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
D8:30:62:54:8A:0C,2016-02-27 07:41:24,2016-02-27 07:41:24,-60,1,90:EF:68:05:51:D9,
00:0E:58:E9:24:B5,2016-02-27 07:41:26,2016-02-27 07:41:26,-60,1,(not associated),Sonos_zgCcfASRPuguqRQmWGuRMELbMc
6C:AD:F8:1B:99:41,2016-02-27 07:41:25,2016-02-27 07:41:26,-56,23,10:86:8C:44:07:8E,
5C:AA:FD:6D:10:D1,2016-02-27 07:41:23,2016-02-27 07:41:30,-38,3,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
68:A8:6D:18:D7:24,2016-02-27 07:41:26,2016-02-27 07:41:26,-1,1,F8:ED:A5:62:46:40,
90:18:7C:7A:FF:F7,2016-02-27 07:41:30,2016-02-27 07:41:30,-1,3,C0:3F:0E:09:75:A4,
6C:AD:F8:28:07:EA,2016-02-27 07:41:30,2016-02-27 07:41:30,-1,3,C0:3F:0E:09:75:A4,
C0:D9:62:44:3D:E2,2016-02-27 07:41:33,2016-02-27 07:41:31,-58,14,94:44:52:F7:42:E7,
F0:4F:7C:9F:C8:0D,2016-02-27 07:41:31,2016-02-27 07:41:31,-56,36,AA:66:7F:C5:EC:B0,
6C:AD:F8:5F:EF:9D,2016-02-27 07:41:38,2016-02-27 07:41:38,-64,2,E8:3E:FC:9F:45:10,
00:20:00:84:16:F2,2016-02-27 07:41:41,2016-02-27 07:41:41,-64,1,(not associated),
C0:D9:62:44:3D:E2,2016-02-27 07:41:38,2016-02-27 07:41:46,-60,3,94:44:52:F7:42:E7,
F0:4F:7C:9F:C8:0D,2016-02-27 07:41:41,2016-02-27 07:41:46,-56,51,AA:66:7F:C5:EC:B0,
6C:AD:F8:28:07:EA,2016-02-27 07:41:42,2016-02-27 07:41:42,-58,2,C0:3F:0E:09:75:A4,
6C:AD:F8:1B:99:41,2016-02-27 07:41:41,2016-02-27 07:41:46,-56,186,10:86:8C:44:07:8E,
90:18:7C:7A:FF:F7,2016-02-27 07:41:42,2016-02-27 07:41:42,-1,1,C0:3F:0E:09:75:A4,
B0:34:95:48:38:54,2016-02-27 07:41:45,2016-02-27 07:41:45,-64,2,(not associated),
5C:AA:FD:6D:10:D1,2016-02-27 07:41:45,2016-02-27 07:41:45,-40,1,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
C0:D9:62:44:3D:E2,2016-02-27 07:41:53,2016-02-27 07:42:01,-62,7,94:44:52:F7:42:E7,
5C:AA:FD:46:39:DB,2016-02-27 07:41:57,2016-02-27 07:42:01,-64,2,(not associated),Sonos_bwq4jpiMuDtv3PszJbsbHhXSPM
F0:4F:7C:9F:C8:0D,2016-02-27 07:41:56,2016-02-27 07:42:02,-58,29,AA:66:7F:C5:EC:B0,
90:18:7C:7A:FF:F7,2016-02-27 07:41:53,2016-02-27 07:41:53,-44,1,C0:3F:0E:09:75:A4,
5C:AA:FD:6D:10:D1,2016-02-27 07:41:53,2016-02-27 07:41:56,-40,2,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
6C:AD:F8:5F:EF:9D,2016-02-27 07:42:11,2016-02-27 07:42:11,-66,7,E8:3E:FC:9F:45:10,
00:20:00:84:16:F2,2016-02-27 07:42:08,2016-02-27 07:42:08,-62,1,(not associated),
F0:4F:7C:9F:C8:0D,2016-02-27 07:42:08,2016-02-27 07:42:17,-56,37,AA:66:7F:C5:EC:B0,
C0:D9:62:44:3D:E2,2016-02-27 07:42:12,2016-02-27 07:42:16,-60,8,94:44:52:F7:42:E7,
6C:AD:F8:1B:99:41,2016-02-27 07:42:10,2016-02-27 07:42:16,-54,110,10:86:8C:44:07:8E,
5C:AA:FD:6D:10:D1,2016-02-27 07:42:08,2016-02-27 07:42:11,-40,2,(not associated),Sonos_mPkhyEDK3tQ60KGTSe2or61ec5
5C:B9:01:56:D6:73,2016-02-27 07:42:11,2016-02-27 07:42:11,-1,1,14:CC:20:C7:CE:FE,
5C:AA:FD:6D:10:D0,2016-02-27 07:42:11,2016-02-27 07:42:11,-1,1,14:CC:20:C7:CE:FE,
5C:AA:FD:46:39:DB,2016-02-27 07:42:27,2016-02-27 07:42:31,-64,2,(not associated),Sonos_bwq4jpiMuDtv3PszJbsbHhXSPM
00:0E:58:E9:24:B5,2016-02-27 07:42:27,2016-02-27 07:42:27,-62,1,(not associated),Sonos_zgCcfASRPuguqRQmWGuRMELbMc
6C:AD:F8:1B:99:41,2016-02-27 07:42:25,2016-02-27 07:42:31,-54,118,10:86:8C:44:07:8E,
F0:4F:7C:9F:C8:0D,2016-02-27 07:42:23,2016-02-27 07:42:23,-56,1,AA:66:7F:C5:EC:B0,
